Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-02-18T18:27:49.911Z","Included","auto","No","0","50545","288256","2337","341138","0.15"
"2026-02-18T18:24:58.960Z","Included","auto","No","0","18706","488960","2422","510088","0.16"
"2026-02-18T18:17:28.759Z","Included","auto","No","0","33590","648192","5929","687711","0.24"
"2026-02-18T18:15:52.552Z","Included","auto","No","0","1000","47616","1535","50151","0.02"
"2026-02-18T18:14:06.892Z","Errored, No Charge","auto","No","0","56178","199168","3320","258666","0.14"
"2026-02-18T18:09:33.435Z","Included","auto","No","0","25344","328704","2298","356346","0.13"
"2026-02-18T18:07:34.042Z","Included","auto","No","0","27624","117248","4106","148978","0.09"
"2026-02-18T18:05:33.320Z","Errored, No Charge","auto","No","0","7365","11264","0","18629","0.01"
"2026-02-18T18:03:38.805Z","Included","auto","No","0","11708","187392","3074","202174","0.08"
"2026-02-18T17:47:09.153Z","Included","auto","No","0","126098","4794368","26716","4947182","1.52"
"2026-02-18T17:35:20.936Z","Included","auto","No","0","40250","294400","10552","345202","0.19"
"2026-02-18T17:29:18.768Z","Included","auto","No","0","33299","448512","4499","486310","0.18"
"2026-02-18T17:25:47.622Z","Included","auto","No","0","25137","115712","5209","146058","0.09"
"2026-02-18T17:23:20.549Z","Included","auto","No","0","8214","43008","521","51743","0.02"
"2026-02-18T17:06:49.308Z","Included","auto","No","0","94021","73216","915","168152","0.14"
"2026-02-18T17:01:37.465Z","Included","auto","No","0","3647","327680","223","331550","0.09"
"2026-02-18T16:52:53.775Z","Included","auto","No","0","43277","3476480","19077","3538834","1.04"
"2026-02-18T16:50:01.218Z","Included","auto","No","0","61345","432640","1275","495260","0.19"
"2026-02-18T16:49:45.571Z","Errored, No Charge","gpt-5.3-codex","No","0","0","0","0","0","0.00"
"2026-02-18T16:38:23.923Z","Included","gpt-5.3-codex","No","0","335660","4085760","14987","4436407","1.51"
"2026-02-18T16:38:08.960Z","Included","gpt-5.3-codex","No","0","71845","6656","119","78620","0.13"
"2026-02-18T16:37:09.360Z","Included","auto","No","0","63564","9728","605","73897","0.09"
"2026-02-18T16:30:13.148Z","Included","auto","No","0","59874","672256","8551","740681","0.29"
"2026-02-18T16:20:43.638Z","Included","gpt-5.3-codex-high","No","0","311039","615776","16531","943346","0.66"
"2026-02-18T07:06:51.131Z","Included","gpt-5.3-codex","No","0","425637","5915008","11981","6352626","1.95"
"2026-02-18T06:49:35.597Z","Included","gpt-5.3-codex","No","0","1506091","10718976","26124","12251191","4.88"
"2026-02-18T06:33:58.817Z","Included","auto","No","0","82499","3134976","19523","3236998","1.00"
"2026-02-18T06:30:27.329Z","Included","auto","No","0","58492","607744","6707","672943","0.27"
"2026-02-18T06:26:26.799Z","Included","gpt-5.3-codex-high","No","0","772016","3403296","26392","4201704","2.05"
"2026-02-18T06:20:53.107Z","Included","auto","No","0","12916","238080","2546","253542","0.09"
"2026-02-18T06:16:54.701Z","Included","auto","No","0","9501","730624","1689","741814","0.20"
"2026-02-18T06:13:03.505Z","Included","auto","No","0","8007","462848","1508","472363","0.13"
"2026-02-18T06:05:23.571Z","Included","auto","No","0","171231","3090944","21796","3283971","1.12"
"2026-02-18T06:02:06.918Z","Included","gpt-5.3-codex","No","0","312917","335808","7762","656487","0.63"
"2026-02-18T05:51:09.930Z","Included","auto","No","0","65960","1308160","9890","1384010","0.47"
"2026-02-18T05:48:08.826Z","Included","gpt-5.3-codex","No","0","327797","813440","10321","1151558","0.72"
"2026-02-18T05:39:36.852Z","Included","auto","No","0","50546","489472","6136","546154","0.22"
"2026-02-18T05:38:38.436Z","Included","auto","No","0","35902","91136","2457","129495","0.08"
"2026-02-18T05:21:26.806Z","Included","gpt-5.3-codex-high","No","0","602429","4704256","12663","5319348","2.05"
"2026-02-18T05:03:47.151Z","Included","gpt-5.3-codex-high","No","0","864792","7459328","37292","8361412","3.34"
"2026-02-18T04:58:18.277Z","Included","gpt-5.3-codex-high","No","0","99001","291584","4073","394658","0.28"
"2026-02-18T04:57:44.858Z","Included","gpt-5.3-codex-high","No","0","470574","1349984","16903","1837461","1.11"
"2026-02-18T04:47:07.168Z","Included","gpt-5.3-codex-high","No","0","217735","435456","2951","656142","0.50"
"2026-02-18T04:46:24.945Z","Errored, No Charge","gpt-5.3-codex-high","No","0","0","0","0","0","0.00"
"2026-02-18T04:45:30.411Z","Included","gpt-5.3-codex-high","No","0","431662","3072","973","435707","0.77"
"2026-02-18T04:33:21.497Z","Included","gpt-5.3-codex-high","No","0","124463","344448","3017","471928","0.32"
"2026-02-18T04:27:42.479Z","Included","gpt-5.3-codex-high","No","0","116076","498944","3602","618622","0.34"
"2026-02-18T04:25:08.902Z","Included","gpt-5.3-codex-high","No","0","67811","322304","2504","392619","0.21"
"2026-02-18T04:23:11.625Z","Included","gpt-5.3-codex-high","No","0","1636003","14114688","49503","15800194","6.03"
"2026-02-18T04:17:06.413Z","Included","gpt-5.3-codex","No","0","660046","6295168","7292","6962506","2.36"
"2026-02-18T04:10:28.878Z","Included","gpt-5.3-codex-high","No","0","544874","2133472","19992","2698338","1.42"
"2026-02-18T04:09:23.308Z","Included","gpt-5.3-codex","No","0","914984","6806016","16743","7737743","3.03"
"2026-02-18T04:06:42.036Z","Included","gpt-5.3-codex","No","0","279577","1195616","11851","1487044","0.72"
"2026-02-18T04:04:39.532Z","Included","gpt-5.3-codex","No","0","205213","7680","1300","214193","0.38"
"2026-02-18T03:54:50.442Z","Included","gpt-5.3-codex","No","0","1105160","5552000","10550","6667710","3.05"
"2026-02-18T03:37:57.299Z","Included","gpt-5.3-codex","No","0","601320","5667200","19530","6288050","2.32"
"2026-02-18T03:34:59.488Z","Included","gpt-5.3-codex","No","0","418758","888480","14945","1322183","0.92"
"2026-02-18T03:34:42.871Z","Included","gpt-5.3-codex","No","0","126119","412672","4389","543180","0.35"
"2026-02-18T03:32:16.998Z","Included","gpt-5.3-codex","No","0","215857","783360","3387","1002604","0.56"
"2026-02-18T03:31:15.815Z","Included","gpt-5.3-codex","No","0","54138","127872","2575","184585","0.15"
"2026-02-18T03:28:04.057Z","Included","auto","No","0","64477","480256","5218","549951","0.23"
"2026-02-18T03:26:37.215Z","Included","gpt-5.3-codex","No","0","220595","352544","6729","579868","0.45"
"2026-02-18T03:02:41.323Z","Included","auto","No","0","4043","36352","438","40833","0.02"
"2026-02-18T02:59:20.650Z","Included","auto","No","0","30494","85504","779","116777","0.06"
"2026-02-18T02:56:41.146Z","Included","auto","No","0","1339","40448","659","42446","0.02"
"2026-02-18T02:54:57.558Z","Included","auto","No","0","1335","39424","442","41201","0.01"
"2026-02-18T02:54:18.742Z","Included","auto","No","0","1937","37888","649","40474","0.02"
"2026-02-18T02:51:57.382Z","Included","auto","No","0","28873","46080","879","75832","0.05"
"2026-02-18T02:12:17.437Z","Included","auto","No","0","162799","2823168","12744","2998711","0.99"
"2026-02-18T02:06:40.658Z","Included","auto","No","0","40758","2082304","12789","2135851","0.65"
"2026-02-18T02:02:10.604Z","Included","auto","No","0","78571","1639936","9545","1728052","0.57"
"2026-02-18T02:00:38.526Z","Included","auto","No","0","49020","291840","5720","346580","0.17"
"2026-02-18T01:56:32.881Z","Included","auto","No","0","6959","26624","324","33907","0.02"
"2026-02-18T01:48:41.877Z","Included","auto","No","0","189081","5704704","23631","5917416","1.80"
"2026-02-18T01:43:18.384Z","Included","gpt-5.3-codex-high","No","0","571767","2084192","20872","2676831","1.48"
"2026-02-18T01:25:23.504Z","Included","auto","No","0","920","53248","239","54407","0.02"
"2026-02-18T01:24:19.874Z","Included","auto","No","0","3010","209408","763","213181","0.06"
"2026-02-18T01:23:17.622Z","Included","auto","No","0","5890","146944","1185","154019","0.05"
"2026-02-18T01:16:27.719Z","Included","auto","No","0","39672","629760","6797","676229","0.25"
"2026-02-18T01:15:07.600Z","Included","auto","No","0","17943","168448","5102","191493","0.10"
"2026-02-18T01:11:17.250Z","Included","auto","No","0","8983","27648","150","36781","0.02"
"2026-02-18T01:10:58.615Z","Included","auto","No","0","2912","48128","487","51527","0.02"
"2026-02-18T01:06:34.160Z","Included","auto","No","0","3848","320512","1694","326054","0.10"
"2026-02-18T01:01:05.865Z","Included","auto","No","0","34609","2016768","13942","2065319","0.63"
"2026-02-18T00:57:05.416Z","Included","auto","No","0","20163","885760","5118","911041","0.28"
"2026-02-18T00:55:38.549Z","Included","auto","No","0","1540","62464","433","64437","0.02"
"2026-02-18T00:53:57.586Z","Included","auto","No","0","12332","575488","2606","590426","0.17"
"2026-02-18T00:46:17.037Z","Included","auto","No","0","15190","475136","7173","497499","0.18"
"2026-02-18T00:43:51.405Z","Included","auto","No","0","79720","388608","766","469094","0.20"
"2026-02-18T00:43:23.063Z","Included","auto","No","0","1965","89600","617","92182","0.03"
"2026-02-18T00:42:16.390Z","Included","auto","No","0","35782","488960","7595","532337","0.21"
"2026-02-18T00:39:40.843Z","Included","auto","No","0","81029","179712","1242","261983","0.15"
"2026-02-18T00:37:22.485Z","Included","auto","No","0","18599","303616","1430","323645","0.11"
"2026-02-18T00:35:59.574Z","Included","auto","No","0","15655","222720","2453","240828","0.09"
"2026-02-18T00:33:33.412Z","Included","auto","No","0","2681","47616","937","51234","0.02"
"2026-02-18T00:30:30.564Z","Included","auto","No","0","4336","139264","1335","144935","0.05"
"2026-02-18T00:25:26.301Z","Included","auto","No","0","1841","66560","845","69246","0.02"
"2026-02-18T00:22:17.699Z","Included","auto","No","0","2262","64512","814","67588","0.02"
"2026-02-18T00:20:30.656Z","Included","auto","No","0","19439","45568","1081","66088","0.04"
"2026-02-18T00:15:31.898Z","Included","auto","No","0","11131","356352","3023","370506","0.12"
"2026-02-18T00:12:05.303Z","Included","auto","No","0","15947","116736","2526","135209","0.06"
"2026-02-18T00:10:01.633Z","Included","auto","No","0","4714","208896","650","214260","0.06"
"2026-02-18T00:02:57.667Z","Included","auto","No","0","18332","178688","2793","199813","0.08"
"2026-02-18T00:01:25.727Z","Included","auto","No","0","6374","168960","3411","178745","0.07"
"2026-02-17T23:54:39.348Z","Included","auto","No","0","1934","38400","756","41090","0.02"
"2026-02-17T23:51:00.153Z","Included","auto","No","0","28873","9728","972","39573","0.04"
"2026-02-17T23:49:13.994Z","Included","auto","No","0","25202","358912","2939","387053","0.14"
"2026-02-17T23:47:34.766Z","Included","auto","No","0","15597","119808","3831","139236","0.07"
"2026-02-17T23:42:37.049Z","Included","auto","No","0","3914","94720","827","99461","0.03"
"2026-02-17T23:40:50.155Z","Included","auto","No","0","8909","41472","490","50871","0.02"
"2026-02-17T23:38:13.280Z","Included","auto","No","0","14409","118784","2704","135897","0.06"
"2026-02-17T23:37:06.553Z","Included","gpt-5.3-codex-high","No","0","480819","1964448","18292","2463559","1.23"
"2026-02-17T23:17:06.486Z","Included","gpt-5.3-codex","No","0","921802","10247040","35573","11204415","3.90"
"2026-02-17T23:15:30.071Z","Included","auto","No","0","10426","591872","2652","604950","0.18"
"2026-02-17T23:12:35.101Z","Included","gpt-5.3-codex-high","No","0","200040","226176","2863","429079","0.43"
"2026-02-17T23:09:18.100Z","Included","auto","No","0","11317","369152","2780","383249","0.12"
"2026-02-17T23:05:55.900Z","Included","auto","No","0","11251","413696","2494","427441","0.13"
"2026-02-17T23:04:32.677Z","Included","auto","No","0","71260","162816","1500","235576","0.14"
"2026-02-17T23:03:53.501Z","Included","auto","No","0","100610","7059968","22577","7183155","2.03"
"2026-02-17T23:02:56.911Z","Included","gpt-5.3-codex-high","No","0","212367","372672","10600","595639","0.48"
"2026-02-17T22:57:18.587Z","Included","auto","No","0","144881","4643840","20837","4809558","1.47"
"2026-02-17T22:51:12.260Z","Included","gpt-5.3-codex-high","No","0","496548","2060064","27508","2584120","1.35"
"2026-02-17T22:47:44.026Z","Included","gpt-5.3-codex-high","No","0","104489","205312","1962","311763","0.25"
"2026-02-17T22:46:22.077Z","Included","gpt-5.3-codex-high","No","0","263800","125312","3427","392539","0.53"
"2026-02-17T22:36:02.771Z","Included","gpt-5.3-codex-high","No","0","601084","1766784","29055","2396923","1.46"
"2026-02-17T22:33:01.848Z","Included","gpt-5.3-codex-high","No","0","241126","641152","3111","885389","0.58"
"2026-02-17T22:22:56.305Z","Included","auto","No","0","181337","3821056","27052","4029445","1.34"
"2026-02-17T22:18:18.734Z","Included","gpt-5.3-codex-high","No","0","210612","903552","13642","1127806","0.59"
"2026-02-17T22:09:54.469Z","Included","gpt-5.3-codex-high","No","0","221949","1424768","5317","1652034","0.71"
"2026-02-17T22:05:07.507Z","Included","auto","No","0","97713","1955840","10466","2064019","0.67"
"2026-02-17T22:01:16.635Z","Included","gpt-5.3-codex-high","No","0","257220","1033216","15133","1305569","0.74"
"2026-02-17T21:54:32.112Z","Included","auto","No","0","6490","253440","1341","261271","0.08"
"2026-02-17T21:48:54.925Z","Included","auto","No","0","55011","964096","12467","1031574","0.38"
"2026-02-17T21:47:32.186Z","Included","auto","No","0","21844","130048","3676","155568","0.08"
"2026-02-17T21:32:24.502Z","Included","auto","No","0","6307","9728","1252","17287","0.02"
"2026-02-17T21:23:06.886Z","Included","auto","No","0","110600","126976","2290","239866","0.18"
"2026-02-17T21:16:34.930Z","Included","auto","No","0","71170","2139648","17432","2228250","0.73"
"2026-02-17T21:11:09.626Z","Included","auto","No","0","66072","449024","2833","517929","0.21"
"2026-02-17T21:08:00.301Z","Included","auto","No","0","5587","10752","636","16975","0.01"
"2026-02-17T21:05:34.946Z","Included","auto","No","0","92947","1205760","17512","1316219","0.52"
"2026-02-17T21:04:12.226Z","Included","auto","No","0","433","146944","1707","149084","0.05"
"2026-02-17T21:03:34.622Z","Errored, No Charge","auto","No","0","2983","144384","0","147367","0.04"
"2026-02-17T20:59:55.708Z","Included","auto","No","0","11924","140288","3140","155352","0.07"
"2026-02-17T20:53:45.590Z","Included","auto","No","0","151025","1036288","8216","1195529","0.50"
"2026-02-17T20:45:48.081Z","Included","auto","No","0","28139","631808","12017","671964","0.27"
"2026-02-17T20:41:50.108Z","Included","auto","No","0","52202","904192","6512","962906","0.33"
"2026-02-17T20:38:32.099Z","Included","auto","No","0","46513","403456","7572","457541","0.20"
"2026-02-17T20:30:17.827Z","Included","auto","No","0","25435","1126912","9691","1162038","0.37"
"2026-02-17T20:18:41.449Z","Included","auto","No","0","41701","166400","4467","212568","0.12"
"2026-02-17T20:15:38.312Z","Included","auto","No","0","70575","2093568","12914","2177057","0.69"
"2026-02-17T20:04:27.884Z","Included","auto","No","0","60019","1365504","10669","1436192","0.48"
"2026-02-17T19:59:47.025Z","Included","auto","No","0","28136","237056","9703","274895","0.15"
"2026-02-17T19:58:23.926Z","Errored, No Charge","auto","No","0","6759","11776","0","18535","0.01"
"2026-02-17T19:51:32.853Z","Included","auto","No","0","84368","1428480","11103","1523951","0.53"
"2026-02-17T19:40:56.854Z","Included","auto","No","0","58018","1084416","9623","1152057","0.40"
"2026-02-17T19:38:57.306Z","Included","auto","No","0","34978","174080","4442","213500","0.11"
"2026-02-17T19:34:43.002Z","Included","auto","No","0","30768","79360","4140","114268","0.08"
"2026-02-17T19:31:46.225Z","Included","auto","No","0","151849","9216","1550","162615","0.20"
"2026-02-17T19:26:05.495Z","Included","auto","No","0","49040","3211264","10843","3271147","0.93"
"2026-02-17T19:23:54.932Z","Included","auto","No","0","58474","571904","6053","636431","0.25"
"2026-02-17T19:13:23.289Z","Included","auto","No","0","61458","1432064","8796","1502318","0.49"
"2026-02-17T19:04:26.252Z","Included","auto","No","0","110039","1134592","15776","1260407","0.52"
"2026-02-17T19:01:39.551Z","Included","auto","No","0","12648","108544","3901","125093","0.07"
"2026-02-17T18:55:08.987Z","Included","auto","No","0","43541","643584","12067","699192","0.29"
"2026-02-17T18:48:00.749Z","Included","auto","No","0","51358","2991616","7347","3050321","0.86"
"2026-02-17T18:45:38.476Z","Included","auto","No","0","147866","603136","8865","759867","0.39"
"2026-02-17T18:36:19.358Z","Included","auto","No","0","179943","1802752","11938","1994633","0.75"
"2026-02-17T18:31:43.396Z","Included","auto","No","0","60266","364032","13281","437579","0.25"
"2026-02-17T18:24:00.894Z","Included","auto","No","0","3789","758272","939","763000","0.20"
"2026-02-17T18:18:13.815Z","Included","auto","No","0","8451","2529792","2538","2540781","0.66"
"2026-02-17T18:15:46.453Z","Included","auto","No","0","18462","2141696","3467","2163625","0.58"
"2026-02-17T18:09:57.573Z","Included","auto","No","0","34581","1964544","7199","2006324","0.58"
"2026-02-17T18:08:00.568Z","Included","auto","No","0","105383","549376","5215","659974","0.30"
"2026-02-17T18:02:31.080Z","Included","auto","No","0","103108","1136640","8497","1248245","0.46"
"2026-02-17T17:52:15.244Z","Included","auto","No","0","74390","1558528","12444","1645362","0.56"
"2026-02-17T17:48:45.094Z","Included","auto","No","0","33455","305152","9925","348532","0.18"
"2026-02-17T17:46:43.931Z","Included","auto","No","0","18365","76288","1635","96288","0.05"
"2026-02-17T17:39:00.870Z","Included","auto","No","0","119870","756736","2889","879495","0.36"
"2026-02-17T17:36:24.157Z","Included","auto","No","0","115756","357888","6203","479847","0.27"
"2026-02-17T17:28:48.381Z","Included","auto","No","0","24970","697344","3816","726130","0.23"
"2026-02-17T17:27:21.640Z","Included","auto","No","0","52549","298496","1601","352646","0.15"
"2026-02-17T17:24:20.846Z","Included","auto","No","0","58733","390656","6745","456134","0.21"
"2026-02-17T17:14:27.426Z","Included","auto","No","0","21567","1926656","8201","1956424","0.56"
"2026-02-17T17:05:28.695Z","Included","auto","No","0","165168","2314240","10181","2489589","0.85"
"2026-02-17T16:55:18.203Z","Included","auto","No","0","55073","3613184","16394","3684651","1.07"
"2026-02-17T16:53:03.606Z","Included","auto","No","0","94688","307712","6209","408609","0.23"
"2026-02-17T16:48:51.863Z","Included","auto","No","0","13363","601600","3963","618926","0.19"
"2026-02-17T16:41:19.801Z","Included","auto","No","0","6862","391168","3771","401801","0.13"
"2026-02-17T16:37:35.873Z","Included","auto","No","0","34947","172032","4072","211051","0.11"
"2026-02-17T16:36:47.325Z","Included","auto","No","0","77545","941056","8071","1026672","0.38"
"2026-02-17T16:35:11.824Z","Included","auto","No","0","6592","102912","606","110110","0.04"
"2026-02-17T16:33:57.412Z","Included","auto","No","0","24808","315392","5696","345896","0.14"
"2026-02-17T16:28:15.715Z","Included","auto","No","0","73007","1260544","10192","1343743","0.47"
"2026-02-17T16:26:34.286Z","Included","auto","No","0","4154","153600","1435","159189","0.05"
"2026-02-17T16:22:57.631Z","Included","auto","No","0","40461","217600","5172","263233","0.14"
"2026-02-17T16:15:00.072Z","Included","auto","No","0","21327","692736","5781","719844","0.23"
"2026-02-17T16:10:20.066Z","Included","auto","No","0","49890","1042944","5495","1098329","0.36"
"2026-02-17T16:08:19.814Z","Included","auto","No","0","29392","377856","6466","413714","0.17"
"2026-02-17T16:01:15.144Z","Included","auto","No","0","26372","830976","5241","862589","0.27"
"2026-02-17T15:59:20.639Z","Included","auto","No","0","57932","220672","8009","286613","0.18"
"2026-02-17T15:58:57.589Z","Included","auto","No","0","4848","0","2178","7026","0.02"
"2026-02-17T15:55:22.775Z","Included","auto","No","0","968","58880","292","60140","0.02"
"2026-02-17T15:54:47.498Z","Included","auto","No","0","1904","115200","607","117711","0.03"
"2026-02-17T15:52:06.288Z","Included","auto","No","0","27950","317440","8234","353624","0.16"
"2026-02-17T15:47:38.488Z","Included","auto","No","0","30143","433152","6447","469742","0.18"
"2026-02-17T15:42:04.178Z","Included","auto","No","0","3116","321024","361","324501","0.09"
"2026-02-17T15:32:52.822Z","Included","auto","No","0","19387","1129472","3968","1152827","0.33"
"2026-02-17T15:30:08.799Z","Included","auto","No","0","61212","214016","2234","277462","0.14"
"2026-02-17T15:29:14.301Z","Included","auto","No","0","1821","61952","502","64275","0.02"
"2026-02-17T15:27:49.535Z","Included","auto","No","0","3106","180224","2396","185726","0.06"
"2026-02-17T15:27:01.859Z","Errored, No Charge","auto","No","0","754","58880","0","59634","0.02"
"2026-02-17T15:24:46.502Z","Included","auto","No","0","7601","392192","2448","402241","0.12"
"2026-02-17T15:23:46.511Z","Included","auto","No","0","3199","209920","384","213503","0.06"
"2026-02-17T15:20:45.116Z","Included","auto","No","0","8739","437760","1346","447845","0.13"
"2026-02-17T15:17:53.279Z","Included","auto","No","0","55782","378880","5746","440408","0.20"
"2026-02-17T14:53:04.246Z","Included","auto","No","0","37341","1300480","6015","1343836","0.41"
"2026-02-17T14:48:58.019Z","Included","auto","No","0","77500","313344","7778","398622","0.22"
"2026-02-17T14:47:17.113Z","User API Key","claude-4.6-opus-high","No","68527","3","0","228","68758","0.00"
"2026-02-17T14:41:48.068Z","Included","auto","No","0","5605","91648","3579","100832","0.05"
"2026-02-17T14:37:23.922Z","Included","auto","No","0","14400","299008","2306","315714","0.11"
"2026-02-17T14:35:37.344Z","Included","auto","No","0","17639","264192","2451","284282","0.10"
"2026-02-17T14:30:53.486Z","Included","auto","No","0","13706","19456","755","33917","0.03"
"2026-02-17T14:30:37.761Z","Errored, No Charge","claude-4.6-opus-high","No","0","0","0","0","0","0.00"
"2026-02-17T14:30:03.752Z","User API Key","claude-4.6-opus-high","No","0","0","0","0","0","0.00"
"2026-02-17T14:29:35.862Z","User API Key","claude-4.6-opus-high","No","0","0","0","0","0","0.00"
"2026-02-17T14:29:27.502Z","Errored, No Charge","claude-4.6-opus-high","No","0","0","0","0","0","0.00"
"2026-02-17T14:29:08.701Z","Errored, No Charge","claude-4.6-opus-high","No","0","0","0","0","0","0.00"
"2026-02-17T14:15:16.322Z","Included","auto","No","0","3269","176128","885","180282","0.05"
"2026-02-17T14:12:22.713Z","Included","auto","No","0","3655","124416","1731","129802","0.05"
"2026-02-17T14:10:01.316Z","Included","auto","No","0","32808","159744","1764","194316","0.09"
"2026-02-17T02:53:47.609Z","Included","auto","No","0","183111","11448320","48085","11679516","3.38"
"2026-02-17T02:52:08.373Z","Included","auto","No","0","39809","244736","5996","290541","0.15"
"2026-02-17T02:35:35.884Z","Included","auto","No","0","210457","10826752","43072","11080281","3.23"
"2026-02-17T02:34:21.842Z","Included","auto","No","0","34330","148480","4962","187772","0.11"
"2026-02-17T01:54:33.066Z","Included","auto","No","0","396720","13424128","72761","13893609","4.29"
"2026-02-17T01:53:20.063Z","Included","auto","No","0","31227","104960","4172","140359","0.09"
"2026-02-17T01:34:09.004Z","Included","auto","No","0","144515","6632960","33763","6811238","2.04"
"2026-02-17T01:33:21.719Z","Included","auto","No","0","32884","106496","3573","142953","0.09"
"2026-02-17T01:16:42.297Z","Included","auto","No","0","184013","11767808","42664","11994485","3.43"
"2026-02-17T01:15:31.909Z","Included","auto","No","0","38803","278528","6039","323370","0.15"
"2026-02-17T01:14:26.023Z","Included","auto","No","0","911","37376","158","38445","0.01"
"2026-02-17T01:13:44.801Z","Included","auto","No","0","1517","111616","199","113332","0.03"
"2026-02-17T01:13:24.790Z","Included","auto","No","0","1679","71680","452","73811","0.02"
"2026-02-17T01:06:40.740Z","Included","auto","No","0","29969","526848","3139","559956","0.19"
"2026-02-17T01:05:01.364Z","Included","auto","No","0","44530","127488","4797","176815","0.12"
"2026-02-17T01:03:47.006Z","Included","auto","No","0","8769","561664","4014","574447","0.18"
"2026-02-17T00:47:14.925Z","Included","auto","No","0","347238","200192","3021","550451","0.50"
"2026-02-17T00:32:41.595Z","Included","auto","No","0","15838","1946624","4457","1966919","0.53"
"2026-02-17T00:31:45.990Z","Included","auto","No","0","163582","353280","2352","519214","0.31"
"2026-02-17T00:30:55.844Z","Included","auto","No","0","2021","93696","779","96496","0.03"
"2026-02-17T00:29:22.470Z","Included","auto","No","0","160782","1001472","3172","1165426","0.47"
"2026-02-17T00:28:02.692Z","Included","auto","No","0","3074","87552","926","91552","0.03"
"2026-02-17T00:09:16.877Z","Included","auto","No","0","2763","80384","1443","84590","0.03"
"2026-02-16T23:58:14.897Z","Included","auto","No","0","1785","89600","417","91802","0.03"
"2026-02-16T23:56:38.201Z","Included","auto","No","0","5292","168448","1780","175520","0.06"
"2026-02-16T23:55:53.902Z","Included","auto","No","0","1958","38400","1160","41518","0.02"
"2026-02-16T23:54:36.394Z","Included","auto","No","0","2963","35840","1304","40107","0.02"
"2026-02-16T23:51:30.934Z","Included","auto","No","0","10280","52736","2866","65882","0.04"
"2026-02-16T23:42:54.238Z","Included","auto","No","0","19460","61952","828","82240","0.04"
"2026-02-16T22:41:12.148Z","Included","auto","No","0","33013","173568","4635","211216","0.11"
"2026-02-16T22:38:03.380Z","Included","auto","No","0","49348","178688","957","228993","0.11"
"2026-02-16T22:36:37.390Z","Included","auto","No","0","44696","154112","3464","202272","0.12"
"2026-02-16T22:22:26.238Z","Included","auto","No","0","183122","3252736","33179","3469037","1.24"
"2026-02-16T22:21:09.345Z","Included","auto","No","0","48021","302592","4887","355500","0.16"
"2026-02-16T22:18:22.029Z","Included","auto","No","0","29637","54784","2102","86523","0.06"
"2026-02-16T22:10:11.666Z","Included","auto","No","0","100649","1083904","13345","1197898","0.48"
"2026-02-16T22:08:42.451Z","Included","auto","No","0","63976","270336","5975","340287","0.18"
"2026-02-16T22:05:34.333Z","Included","auto","No","0","8532","25600","1123","35255","0.02"
"2026-02-16T21:57:07.213Z","Included","auto","No","0","13350","359424","2832","375606","0.12"
"2026-02-16T21:47:45.367Z","Included","auto","No","0","79495","1154048","12614","1246157","0.46"
"2026-02-16T21:46:03.712Z","Included","auto","No","0","47585","136704","6408","190697","0.13"
"2026-02-16T21:42:20.683Z","Included","auto","No","0","6327","65536","941","72804","0.03"
"2026-02-16T21:40:39.043Z","Included","auto","No","0","23075","98816","3052","124943","0.07"
"2026-02-16T21:39:13.035Z","Included","auto","No","0","15674","93696","3043","112413","0.06"
"2026-02-16T21:31:01.274Z","Included","auto","No","0","11840","54784","1989","68613","0.04"
"2026-02-16T21:30:39.163Z","Included","auto","No","0","15278","25088","183","40549","0.03"
"2026-02-16T21:23:23.557Z","Included","auto","No","0","78749","848384","6426","933559","0.35"
"2026-02-16T21:21:50.440Z","Included","auto","No","0","79384","48128","3563","131075","0.13"
"2026-02-16T21:16:45.298Z","Included","auto","No","0","7553","33280","2525","43358","0.03"
"2026-02-16T21:16:35.547Z","Included","auto","No","0","8371","9216","366","17953","0.01"
"2026-02-16T20:17:54.157Z","Included","auto","No","0","6166","9728","395","16289","0.01"
"2026-02-16T20:03:18.063Z","Included","auto","No","0","27884","109568","3779","141231","0.08"
"2026-02-16T20:02:05.122Z","Included","auto","No","0","18620","53760","2390","74770","0.05"
"2026-02-16T20:01:14.963Z","User API Key","claude-4.6-opus-high","No","38112","4","24788","450","63354","0.00"
"2026-02-16T19:55:09.742Z","User API Key","claude-4.6-opus-high","No","39218","14","375693","3179","418104","0.00"
"2026-02-16T19:51:18.232Z","Included","auto","No","0","1340","39424","461","41225","0.01"
"2026-02-16T19:50:36.089Z","Included","auto","No","0","4310","112128","847","117285","0.04"
"2026-02-16T19:46:52.195Z","Included","auto","No","0","27910","108544","3301","139755","0.08"
"2026-02-16T19:45:12.608Z","User API Key","claude-4.6-opus-high","No","36690","6","96005","1801","134502","0.00"
"2026-02-16T19:00:49.871Z","User API Key","claude-4.6-opus-high","No","28512","6","81398","373","110289","0.00"
"2026-02-16T18:28:07.141Z","User API Key","claude-4.6-opus-high","No","19918","17","556579","6488","583002","0.00"
"2026-02-16T18:26:08.602Z","User API Key","claude-4.6-opus-high","No","37753","5","62267","4194","104219","0.00"
"2026-02-16T18:22:17.618Z","Included","auto","No","0","17060","200704","2240","220004","0.08"
"2026-02-16T18:21:36.555Z","Included","auto","No","0","20763","40448","1763","62974","0.05"
"2026-02-16T18:19:10.976Z","Included","auto","No","0","14779","48640","3656","67075","0.05"
